customerID,genero,idoso,conjuge,dependentes,tempo_permanecido,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_ti,streaming_tv,streaming_movies,tempo_contratual,cobranca_digital,metodo_pagamento,cobranca_mensal,total_cobranca,churn
2798-NYLMZ,Homem,0,Sim,Não,71,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,108.55,7616,Não
4289-DTDKW,Homem,0,Sim,Não,40,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,101.3,4113.1,Sim
1820-TQVEV,Homem,0,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,69.55,69.55,Sim
2239-JALAW,Homem,0,Não,Não,58,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Um ano,Sim,Transferência Bancária,103.25,6017.65,Sim
4853-RULSV,Homem,0,Não,Não,70,Sim,Sim,Fibra Óptica,Sim,Não,Não,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,104,7250.15,Sim
8098-TDCBU,Mulher,0,Sim,Não,42,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cobrança Eletrônica,25.25,1108.2,Não
3551-GAEGL,Homem,0,Sim,Sim,34,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Não,Não,Não,Não,Não,Um ano,Não,Transferência Bancária,30.4,938.65,Não
4785-NKHCX,Homem,1,Não,Não,5,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Transferência Bancária,20.05,94.15,Não
3196-NVXLZ,Mulher,0,Não,Não,25,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Cobrança Correio,84.6,2088.05,Não
6275-YDUVO,Mulher,0,Não,Não,2,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Mês a mês,Sim,Cobrança Correio,86.2,178.7,Sim
0036-IHMOT,Mulher,0,Sim,Sim,55,Sim,Não,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Um ano,Sim,Transferência Bancária,103.7,5656.75,Não
0115-TFERT,Homem,0,Sim,Não,21,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,111.2,2317.1,Sim
4178-EGMON,Homem,0,Sim,Não,70,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Não,Não,Dois anos,Sim,Cartão de Crédito,88,5986.45,Não
4220-TINQT,Mulher,0,Sim,Não,61,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,106.35,6751.35,Não
5318-YKDPV,Homem,0,Sim,Sim,43,Sim,Não,Sem Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,79.15,3566.6,Não
7975-TZMLR,Homem,0,Não,Não,47,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Um ano,Sim,Cobrança Eletrônica,103.1,4889.3,Não
0295-QVKPB,Homem,0,Não,Não,5,Sim,Não,Sem Fibra Óptica,Não,Não,Sim,Sim,Sim,Não,Mês a mês,Sim,Cartão de Crédito,63.95,318.1,Não
4335-BSMJS,Mulher,0,Não,Não,62,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Sim,Cartão de Crédito,25.8,1563.95,Não
2311-QYMUQ,Mulher,0,Sim,Sim,16,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Mês a mês,Sim,Cartão de Crédito,89.45,1430.25,Sim
3643-AHCFP,Homem,1,Sim,Não,7,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Transferência Bancária,95.6,644.35,Sim
9146-JRIOX,Mulher,0,Sim,Sim,14,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,25.55,372.45,Não
3104-OWCGK,Homem,0,Sim,Sim,60,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Um ano,Não,Cobrança Eletrônica,90.95,5453.4,Sim
5337-IIWKZ,Homem,0,Sim,Sim,34,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Sim,Sim,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,44.85,1442.6,Não
9101-BWFSS,Mulher,0,Sim,Não,50,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,Um ano,Não,Cobrança Eletrônica,108.55,5610.7,Sim
9650-VBUOG,Homem,0,Sim,Sim,38,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cartão de Crédito,25.05,963.95,Não
3487-EARAT,Mulher,0,Sim,Sim,70,Sim,Não,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Não,Sim,Um ano,Não,Cartão de Crédito,74.1,5222.3,Não
2672-TGEFF,Mulher,0,Sim,Sim,37,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,88.8,3340.55,Não
9231-ZJYAM,Mulher,1,Não,Não,4,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,78.85,292.8,Sim
4250-WAROZ,Homem,1,Sim,Sim,60,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Mês a mês,Sim,Cobrança Eletrônica,93.25,5774.55,Não
8184-WMOFI,Homem,0,Sim,Sim,62,Sim,Não,Sem Fibra Óptica,Sim,Não,Sim,Sim,Não,Sim,Um ano,Não,Cartão de Crédito,71.4,4487.3,Não
6982-SSHFK,Homem,0,Não,Não,1,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Correio,44.4,44.4,Sim
6092-QZVPP,Homem,0,Não,Não,36,Sim,Não,Sem Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Mês a mês,Sim,Cartão de Crédito,79.2,2854.95,Não
4625-LAMOB,Homem,0,Não,Não,44,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cartão de Crédito,20.4,905.55,Não
0727-BMPLR,Mulher,1,Não,Não,55,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Um ano,Sim,Cobrança Eletrônica,100,5509.3,Sim
0392-BZIUW,Mulher,0,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Dois anos,Sim,Cartão de Crédito,105,7589.8,Não
1038-ZAGBI,Mulher,0,Sim,Sim,12,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Transferência Bancária,19.8,229.6,Sim
6549-NNDYT,Mulher,0,Não,Não,13,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,30.85,394.1,Não
3027-ZTDHO,Homem,0,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,89.9,89.9,Sim
0422-OHQHQ,Mulher,0,Sim,Sim,15,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cobrança Correio,20.55,295.95,Não
6916-HIJSE,Mulher,0,Não,Não,65,Sim,Não,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,84.85,5459.2,Não
2316-ESMLS,Mulher,0,Sim,Sim,12,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Não,Não,Sim,Não,Não,Um ano,Não,Cartão de Crédito,33.15,444.75,Não
9778-OGKQZ,Homem,0,Sim,Não,72,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,92,6782.15,Não
7408-OFWXJ,Mulher,0,Sim,Sim,72,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,89.8,6510.45,Não
6007-TCTST,Mulher,0,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,115.8,8476.5,Não
2252-NKNSI,Homem,0,Não,Sim,52,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,Dois anos,Sim,Cobrança Correio,85.15,4461.85,Não
8713-IGZSO,Homem,0,Não,Não,2,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,24.85,62,Não
7905-TVXTA,Mulher,0,Não,Não,5,Sim,Não,Sem Fibra Óptica,Sim,Não,Não,Sim,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,64.35,352.65,Não
7695-PKLCZ,Mulher,0,Não,Não,68,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cartão de Crédito,20.5,1424.9,Não
2382-BCKQJ,Mulher,0,Não,Sim,62,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Um ano,Sim,Cobrança Eletrônica,100.15,6413.65,Sim
8374-UULRV,Homem,0,Não,Não,72,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,86.05,6309.65,Não
2207-NHRJK,Homem,0,Não,Não,1,Sim,Não,Sem Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Não,Cobrança Eletrônica,50.8,50.8,Sim
3224-DFQNQ,Mulher,0,Sim,Não,66,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Não,Não,Um ano,Não,Cobrança Eletrônica,89,5898.6,Não
5275-PMFUT,Homem,0,Sim,Sim,72,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,64.8,4719.75,Não
4795-UXVCJ,Homem,0,Não,Não,26,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cartão de Crédito,19.8,457.3,Não
9777-IQHWP,Homem,0,Sim,Sim,64,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Não,Sim,Dois anos,Não,Transferência Bancária,93.4,5822.3,Não
0947-MUGVO,Homem,1,Sim,Não,20,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,73.65,1463.5,Sim
9944-HKVVB,Mulher,0,Não,Não,3,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,95.1,307.4,Sim
4124-MMETB,Homem,0,Não,Não,22,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Cartão de Crédito,94.65,2104.55,Sim
3671-SHRSP,Homem,0,Sim,Não,4,Sim,Não,Fibra Óptica,Não,Não,Sim,Sim,Não,Não,Mês a mês,Sim,Cobrança Correio,80.6,319.15,Sim
0979-MOZQI,Homem,0,Sim,Não,62,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Não,Sim,Sim,Não,Dois anos,Sim,Transferência Bancária,39,2337.45,Não
2732-ISEZX,Mulher,0,Não,Não,5,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Correio,20.5,104.3,Não
3313-QKNKB,Homem,0,Sim,Não,59,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Um ano,Não,Cobrança Eletrônica,85.55,5084.65,Sim
0323-XWWTN,Homem,0,Não,Sim,3,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Sim,Cobrança Correio,26.4,121.25,Não
1937-OTUKY,Mulher,0,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Não,Dois anos,Sim,Transferência Bancária,98.2,7015.9,Não
1573-LGXBA,Homem,0,Sim,Sim,57,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Um ano,Sim,Cartão de Crédito,97.55,5598,Não
1764-VUUMT,Homem,0,Não,Sim,66,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cartão de Crédito,19.95,1269.1,Não
5073-WXOYN,Mulher,0,Não,Não,60,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,50.8,3027.4,Sim
4713-ZBURT,Homem,0,Não,Sim,45,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Dois anos,Não,Transferência Bancária,99.7,4634.35,Não
3050-GBUSH,Mulher,0,Não,Não,3,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Cartão de Crédito,34.8,113.95,Não
0207-MDKNV,Mulher,0,Não,Não,15,Sim,Não,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Mês a mês,Não,Cobrança Eletrônica,105.1,1582.75,Sim
7876-AEHIG,Mulher,0,Não,Sim,51,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Um ano,Não,Transferência Bancária,60.15,3077,Não
7945-HLKEA,Mulher,0,Não,Não,60,Sim,Sim,Sem Fibra Óptica,Sim,Não,Sim,Sim,Não,Não,Um ano,Não,Cobrança Eletrônica,64.75,4039.5,Não
9342-VNIMQ,Homem,0,Não,Não,33,Sim,Sim,Sem Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,54.65,1665.2,Não
9851-KIELU,Homem,0,Não,Não,10,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,110.1,1043.3,Sim
3523-BRGUW,Homem,1,Não,Não,26,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cartão de Crédito,19.3,504.2,Não
3908-BLSYF,Mulher,0,Não,Não,6,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Mês a mês,Não,Cobrança Eletrônica,83.9,497.55,Sim
3199-NPKCN,Mulher,0,Sim,Não,67,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Um ano,Sim,Cobrança Eletrônica,111.25,7511.65,Não
5170-PTRKA,Mulher,0,Sim,Sim,49,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Não,Não,Sim,Não,Não,Um ano,Sim,Cartão de Crédito,35.8,1782,Não
4661-NJEUX,Homem,0,Não,Não,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Correio,20.05,20.05,Não
2123-AGEEN,Mulher,1,Não,Não,7,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,84.35,609.65,Não
1258-YMZNM,Mulher,1,Não,Não,27,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Um ano,Sim,Transferência Bancária,110.5,2857.6,Não
0048-LUMLS,Homem,0,Sim,Sim,37,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Um ano,Não,Cartão de Crédito,91.2,3247.55,Não
7549-MYGPK,Mulher,0,Sim,Sim,63,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,100.55,6215.35,Sim
5898-IGSLP,Homem,0,Sim,Sim,31,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Não,Não,Mês a mês,Não,Cobrança Eletrônica,89.3,2823,Não
3804-RVTGV,Homem,0,Sim,Sim,50,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mês a mês,Sim,Transferência Bancária,103.85,5017.9,Sim
6259-WJQLC,Homem,1,Não,Não,32,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,81.1,2619.25,Não
9227-LUNBG,Mulher,0,Não,Não,1,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Eletrônica,24.6,24.6,Sim
7997-EASSD,Mulher,0,Sim,Não,63,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Um ano,Sim,Cartão de Crédito,81.2,4965.1,Não
0730-KOAVE,Homem,0,Não,Não,30,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Mês a mês,Sim,Cartão de Crédito,94.3,2679.7,Não
8975-SKGRX,Homem,0,Sim,Não,71,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,116.1,8310.55,Não
0678-RLHVP,Mulher,0,Não,Não,53,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Dois anos,Não,Cobrança Eletrônica,105.55,5682.25,Não
4315-MURBD,Mulher,0,Não,Não,12,Sim,Não,Fibra Óptica,Sim,Não,Não,Sim,Sim,Sim,Mês a mês,Sim,Transferência Bancária,98.9,1120.95,Sim
2267-FPIMA,Homem,0,Sim,Não,50,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Mês a mês,Sim,Cartão de Crédito,94.4,4914.9,Não
1051-GEJLJ,Mulher,0,Não,Não,2,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,19.5,27.55,Não
9734-YWGEX,Mulher,0,Não,Não,9,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mês a mês,Não,Cartão de Crédito,98.3,923.5,Sim
2719-BDAQO,Homem,0,Não,Não,17,Sim,Não,Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Mês a mês,Não,Cobrança Eletrônica,93.85,1625.65,Sim
5285-MVEHD,Mulher,0,Sim,Não,56,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Um ano,Sim,Cartão de Crédito,105.6,6068.65,Não
0379-DJQHR,Homem,0,Sim,Sim,67,Sim,Não,Sem Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Dois anos,Não,Cartão de Crédito,81.35,5398.6,Não
0781-LKXBR,Homem,1,Não,Não,9,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,100.5,918.6,Sim
5543-QDCRY,Homem,0,Não,Não,4,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,56.4,234.85,Não
0297-RBCSG,Homem,0,Não,Não,19,Sim,Não,Sem Fibra Óptica,Não,Sim,Não,Sim,Não,Sim,Um ano,Sim,Transferência Bancária,65.35,1231.85,Não
4694-PHWFW,Mulher,0,Não,Sim,8,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,19.95,170.9,Não
0835-JKADZ,Mulher,0,Não,Não,71,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cobrança Eletrônica,111.25,7984.15,Não
1907-UBQFC,Homem,1,Não,Não,10,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,72.85,688.65,Sim
7508-SMHXL,Mulher,1,Não,Não,15,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mês a mês,Não,Cartão de Crédito,89,1288.3,Não
3865-YIOTT,Homem,0,Sim,Sim,72,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Um ano,Sim,Transferência Bancária,106.1,7848.5,Não
5993-BQHEA,Homem,0,Não,Não,12,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cartão de Crédito,20.05,267,Não
6024-RUGGH,Homem,0,Sim,Sim,72,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Sim,Transferência Bancária,25.2,1798.9,Não
6513-EECDB,Homem,1,Sim,Não,1,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,73.55,73.55,Sim
3956-CJUST,Mulher,1,Não,Não,23,Sim,Não,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,75.4,1643.55,Não
4079-WWQQQ,Homem,0,Não,Não,72,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,65.55,4807.45,Não
6103-BOCOU,Mulher,0,Não,Não,26,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,80.7,2193,Não
5149-TGWDZ,Mulher,0,Não,Não,21,Sim,Não,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Um ano,Sim,Cobrança Correio,104.55,2239.4,Não
7471-WNSUF,Homem,0,Sim,Não,60,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Transferência Bancária,24.15,1505.9,Não
8942-DBMHZ,Homem,0,Não,Não,12,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,20.45,255.35,Não
4301-VVZKA,Homem,0,Sim,Não,16,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,75.4,1189.4,Não
9199-PWQVC,Mulher,0,Sim,Não,63,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Não,Não,Sim,Sim,Um ano,Sim,Cartão de Crédito,79.7,4786.15,Não
4824-GUCBY,Mulher,1,Não,Não,22,Sim,Não,Fibra Óptica,Sim,Sim,Não,Não,Não,Não,Mês a mês,Não,Cobrança Eletrônica,81.7,1820.9,Não
5393-HJZSM,Mulher,0,Sim,Sim,32,Sim,Não,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Não,Sim,Mês a mês,Não,Transferência Bancária,76.3,2404.15,Não
7074-IEVOJ,Mulher,1,Não,Não,3,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,79.4,205.05,Sim
9625-QSTYE,Mulher,0,Não,Não,13,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,81.15,952.3,Sim
0862-PRCBS,Mulher,0,Sim,Sim,68,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,103.75,7039.45,Não
8812-ZRHFP,Mulher,0,Sim,Sim,30,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Um ano,Não,Cobrança Eletrônica,86.45,2538.05,Não
5146-CBVOE,Mulher,0,Não,Não,16,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Não,Transferência Bancária,75.1,1212.85,Não
0454-OKRCT,Homem,0,Não,Não,33,Sim,Não,Fibra Óptica,Não,Sim,Não,Sim,Não,Não,Dois anos,Não,Transferência Bancária,80.6,2651.1,Não
5787-KXGIY,Homem,0,Sim,Não,72,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cartão de Crédito,19.3,1304.8,Não
4750-ZRXIU,Mulher,1,Não,Não,4,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Cobrança Eletrônica,84.6,360.1,Sim
4198-VFOEA,Mulher,0,Não,Não,12,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Não,Não,Sim,Não,Não,Um ano,Sim,Cobrança Correio,33.6,435.45,Não
6630-UJZMY,Mulher,1,Sim,Não,4,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,83.25,308.05,Não
6400-BWQKW,Mulher,0,Não,Não,6,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,79.05,434.5,Sim
2692-AQCPF,Mulher,0,Sim,Não,65,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Um ano,Sim,Cartão de Crédito,108.05,7118.9,Não
0347-UBKUZ,Mulher,0,Não,Não,15,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,19.9,320.45,Não
0835-DUUIQ,Mulher,0,Não,Sim,24,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Transferência Bancária,21.05,531.55,Não
0811-GSDTP,Mulher,0,Não,Sim,13,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Não,Cobrança Eletrônica,30.15,382.2,Não
7567-ECMCM,Homem,0,Não,Não,24,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Cartão de Crédito,79.85,2001,Não
